Date,Depth,Velocity E [cm/s],Velocity N [cm/s],Magnitude [cm/s],Direction [Degrees]
2024-07-03 05:00:00,3,-1.89,1.47,2.39,308.0
2024-07-03 05:00:00,4,-2.26,1.43,2.68,302.4
2024-07-03 05:00:00,5,-1.53,1.83,2.39,320.2
2024-07-03 05:00:00,6,-0.78,-1.25,1.48,211.9
2024-07-03 05:00:00,7,0.85,-5.62,5.68,171.4
2024-07-03 05:00:00,8,2.95,-7.21,7.79,157.7
2024-07-03 05:00:00,9,3.27,-8.4,9.02,158.7
2024-07-03 05:00:00,10,0.41,-6.87,6.88,176.6
2024-07-03 05:00:00,11,-0.13,-2.79,2.8,182.6
2024-07-03 05:00:00,12,0.77,1.41,1.61,28.8
2024-07-03 05:00:00,13,-1.87,1.74,2.56,312.9
2024-07-03 05:00:00,14,-0.55,1.52,1.62,340.0
2024-07-03 05:00:00,15,1.65,1.93,2.54,40.6
2024-07-03 05:00:00,16,1.95,3.39,3.91,30.0
2024-07-03 06:00:00,2,-0.33,-0.54,0.63,211.7
2024-07-03 06:00:00,3,-2.17,0.93,2.36,293.2
2024-07-03 06:00:00,4,-2.72,1.11,2.94,292.3
2024-07-03 06:00:00,5,-1.7,0.83,1.89,296.1
2024-07-03 06:00:00,6,-0.85,-2.38,2.53,199.7
2024-07-03 06:00:00,7,0.53,-6.33,6.36,175.2
2024-07-03 06:00:00,8,2.27,-8.01,8.33,164.2
2024-07-03 06:00:00,9,3.86,-9.23,10.0,157.3
2024-07-03 06:00:00,10,0.94,-6.9,6.96,172.2
2024-07-03 06:00:00,11,0.24,-1.62,1.64,171.6
2024-07-03 06:00:00,12,-1.05,1.39,1.74,323.1
2024-07-03 06:00:00,13,-1.33,1.65,2.12,321.0
2024-07-03 06:00:00,14,0.56,0.77,0.95,36.1
2024-07-03 06:00:00,15,1.52,0.97,1.8,57.5
2024-07-03 06:00:00,16,2.28,2.71,3.54,40.1
2024-07-03 07:00:00,2,-1.46,-1.95,2.44,216.8
2024-07-03 07:00:00,3,-1.78,0.41,1.83,282.9
2024-07-03 07:00:00,4,-1.35,0.82,1.58,301.2
2024-07-03 07:00:00,5,-0.86,-0.53,1.01,238.2
2024-07-03 07:00:00,6,-0.07,-4.43,4.43,180.9
2024-07-03 07:00:00,7,1.33,-6.91,7.04,169.1
2024-07-03 07:00:00,8,2.83,-8.67,9.12,161.9
2024-07-03 07:00:00,9,1.37,-8.37,8.48,170.7
2024-07-03 07:00:00,10,-0.39,-3.35,3.37,186.6
2024-07-03 07:00:00,11,-1.15,1.36,1.78,319.9
2024-07-03 07:00:00,12,-2.55,1.54,2.98,301.1
2024-07-03 07:00:00,13,0.09,1.23,1.23,4.0
2024-07-03 07:00:00,14,0.27,-0.12,0.29,114.2
2024-07-03 07:00:00,15,1.15,0.59,1.29,62.9
2024-07-03 07:00:00,16,2.14,0.95,2.34,66.1
2024-07-03 08:00:00,2,-3.51,-2.75,4.46,231.9
2024-07-03 08:00:00,3,-2.23,-0.69,2.34,252.9
2024-07-03 08:00:00,4,-1.09,0.09,1.09,274.6
2024-07-03 08:00:00,5,-0.05,0.53,0.53,354.2
2024-07-03 08:00:00,6,0.47,-1.99,2.05,166.8
2024-07-03 08:00:00,7,1.57,-5.71,5.92,164.6
2024-07-03 08:00:00,8,2.25,-7.98,8.29,164.2
2024-07-03 08:00:00,9,1.47,-7.89,8.02,169.4
2024-07-03 08:00:00,10,0.05,-2.25,2.25,178.6
2024-07-03 08:00:00,11,-0.75,1.46,1.64,332.7
2024-07-03 08:00:00,12,-1.4,0.37,1.45,284.7
2024-07-03 08:00:00,13,-0.81,-0.58,1.0,234.5
2024-07-03 08:00:00,14,-1.18,-0.77,1.41,236.8
2024-07-03 08:00:00,15,-1.03,0.8,1.3,307.9
2024-07-03 08:00:00,16,0.17,1.15,1.17,8.2
2024-07-03 09:00:00,2,-2.84,-4.11,4.99,214.7
2024-07-03 09:00:00,3,-1.29,-2.16,2.52,210.9
2024-07-03 09:00:00,4,-0.55,-1.79,1.87,197.0
2024-07-03 09:00:00,5,0.56,-1.09,1.23,152.9
2024-07-03 09:00:00,6,1.32,-1.15,1.75,131.0
2024-07-03 09:00:00,7,1.31,-4.06,4.27,162.2
2024-07-03 09:00:00,8,0.87,-6.76,6.82,172.6
2024-07-03 09:00:00,9,0.05,-7.05,7.05,179.6
2024-07-03 09:00:00,10,-0.87,-1.31,1.57,213.6
2024-07-03 09:00:00,11,-0.69,1.54,1.69,335.8
2024-07-03 09:00:00,12,-0.69,0.06,0.7,274.9
2024-07-03 09:00:00,13,-0.2,-0.33,0.38,211.5
2024-07-03 09:00:00,14,-0.85,-0.37,0.93,246.4
2024-07-03 09:00:00,15,-0.51,0.22,0.56,293.2
2024-07-03 09:00:00,16,-0.23,0.91,0.93,346.0
2024-07-03 10:00:00,2,-2.77,-5.12,5.82,208.4
2024-07-03 10:00:00,3,-0.65,-2.97,3.04,192.4
2024-07-03 10:00:00,4,1.1,-1.78,2.09,148.3
2024-07-03 10:00:00,5,2.18,-0.63,2.27,106.2
2024-07-03 10:00:00,6,2.31,-1.19,2.6,117.4
2024-07-03 10:00:00,7,2.21,-3.55,4.18,148.0
2024-07-03 10:00:00,8,0.82,-5.18,5.24,171.0
2024-07-03 10:00:00,9,-1.03,-3.93,4.06,194.7
2024-07-03 10:00:00,10,-1.18,-0.69,1.37,239.8
2024-07-03 10:00:00,11,-0.08,2.05,2.05,357.8
2024-07-03 10:00:00,12,-0.14,-0.09,0.16,238.2
2024-07-03 10:00:00,13,-0.31,-1.45,1.49,192.2
2024-07-03 10:00:00,14,-1.55,-0.77,1.73,243.7
2024-07-03 10:00:00,15,-1.73,-0.51,1.81,253.5
2024-07-03 10:00:00,16,-1.14,-0.39,1.2,251.3
2024-07-03 11:00:00,2,-0.92,-5.89,5.96,188.9
2024-07-03 11:00:00,3,-1.43,-4.09,4.33,199.2
2024-07-03 11:00:00,4,-0.1,-2.85,2.85,182.0
2024-07-03 11:00:00,5,0.61,-1.88,1.98,161.9
2024-07-03 11:00:00,6,1.12,-2.54,2.78,156.2
2024-07-03 11:00:00,7,0.35,-4.36,4.37,175.4
2024-07-03 11:00:00,8,-0.84,-5.34,5.41,188.9
2024-07-03 11:00:00,9,-2.83,-3.15,4.23,221.9
2024-07-03 11:00:00,10,-3.37,-0.66,3.44,258.9
2024-07-03 11:00:00,11,-1.01,0.94,1.38,312.8
2024-07-03 11:00:00,12,0.39,-0.51,0.64,142.2
2024-07-03 11:00:00,13,-0.17,-1.99,2.0,185.0
2024-07-03 11:00:00,14,-1.19,-1.7,2.08,215.1
2024-07-03 11:00:00,15,-1.7,-1.19,2.07,235.1
2024-07-03 11:00:00,16,-1.76,-1.55,2.35,228.6
2024-07-03 12:00:00,2,5.75,-1.62,5.98,105.7
2024-07-03 12:00:00,3,1.63,-3.39,3.76,154.3
2024-07-03 12:00:00,4,-1.33,-4.63,4.81,196.1
2024-07-03 12:00:00,5,-2.89,-4.1,5.01,215.1
2024-07-03 12:00:00,6,-3.63,-4.0,5.4,222.2
2024-07-03 12:00:00,7,-3.86,-3.83,5.44,225.2
2024-07-03 12:00:00,8,-4.08,-4.39,5.99,222.9
2024-07-03 12:00:00,9,-5.16,-3.86,6.44,233.2
2024-07-03 12:00:00,10,-5.37,-2.17,5.79,248.0
2024-07-03 12:00:00,11,-4.58,0.53,4.61,276.6
2024-07-03 12:00:00,12,-1.96,1.37,2.39,305.0
2024-07-03 12:00:00,13,-0.82,-1.16,1.42,215.3
2024-07-03 12:00:00,14,-1.03,-2.02,2.27,206.9
2024-07-03 12:00:00,15,-2.31,-1.69,2.86,233.7
2024-07-03 12:00:00,16,-3.33,-1.19,3.54,250.4
2024-07-03 13:00:00,2,2.82,1.87,3.39,56.4
2024-07-03 13:00:00,3,2.03,1.16,2.34,60.3
2024-07-03 13:00:00,4,1.26,0.17,1.27,82.2
2024-07-03 13:00:00,5,0.27,-0.29,0.4,137.7
2024-07-03 13:00:00,6,-0.47,-0.73,0.87,212.5
2024-07-03 13:00:00,7,-1.16,-1.57,1.95,216.4
2024-07-03 13:00:00,8,-2.07,-1.99,2.87,226.1
2024-07-03 13:00:00,9,-3.59,-2.51,4.39,235.0
2024-07-03 13:00:00,10,-4.57,-3.07,5.5,236.1
2024-07-03 13:00:00,11,-6.7,-2.49,7.15,249.6
2024-07-03 13:00:00,12,-5.01,-0.61,5.05,263.0
2024-07-03 13:00:00,13,-1.73,-2.27,2.85,217.3
2024-07-03 13:00:00,14,0.67,-2.32,2.42,163.8
2024-07-03 13:00:00,15,0.93,-1.27,1.57,143.8
2024-07-03 13:00:00,16,-0.23,0.03,0.23,276.7
2024-07-03 14:00:00,2,1.82,1.36,2.27,53.2
2024-07-03 14:00:00,3,1.21,1.13,1.65,47.0
2024-07-03 14:00:00,4,0.49,0.81,0.95,30.9
2024-07-03 14:00:00,5,0.23,0.62,0.66,20.1
2024-07-03 14:00:00,6,-0.06,0.17,0.18,340.9
2024-07-03 14:00:00,7,-0.36,0.09,0.37,283.5
2024-07-03 14:00:00,8,-0.55,-0.55,0.77,225.0
2024-07-03 14:00:00,9,-1.13,-1.03,1.53,227.5
2024-07-03 14:00:00,10,-2.03,-1.27,2.39,237.9
2024-07-03 14:00:00,11,-4.07,-1.58,4.36,248.8
2024-07-03 14:00:00,12,-2.66,-1.36,2.99,242.9
2024-07-03 14:00:00,13,0.11,-1.97,1.97,176.9
2024-07-03 14:00:00,14,-0.32,-1.09,1.14,196.3
2024-07-03 14:00:00,15,-0.39,0.49,0.63,321.9
2024-07-03 14:00:00,16,-0.41,1.05,1.13,338.5
2024-07-03 15:00:00,2,-1.89,4.53,4.91,337.3
2024-07-03 15:00:00,3,-0.47,4.2,4.23,353.6
2024-07-03 15:00:00,4,0.03,4.44,4.44,0.3
2024-07-03 15:00:00,5,0.16,4.07,4.08,2.2
2024-07-03 15:00:00,6,0.68,3.66,3.72,10.5
2024-07-03 15:00:00,7,0.71,3.19,3.27,12.5
2024-07-03 15:00:00,8,1.11,2.45,2.69,24.4
2024-07-03 15:00:00,9,1.08,2.03,2.3,28.0
2024-07-03 15:00:00,10,0.7,1.53,1.69,24.5
2024-07-03 15:00:00,11,2.0,1.45,2.47,54.1
2024-07-03 15:00:00,12,4.5,1.15,4.64,75.7
2024-07-03 15:00:00,13,1.74,-0.83,1.93,115.4
2024-07-03 15:00:00,14,-0.09,0.19,0.21,335.9
2024-07-03 15:00:00,15,-1.07,1.14,1.56,316.9
2024-07-03 15:00:00,16,-1.4,1.33,1.93,313.5
2024-07-03 16:00:00,2,-5.67,7.13,9.1,321.5
2024-07-03 16:00:00,3,-5.01,6.78,8.43,323.6
2024-07-03 16:00:00,4,-3.43,6.41,7.27,331.9
2024-07-03 16:00:00,5,-2.09,4.94,5.36,337.1
2024-07-03 16:00:00,6,-1.4,3.49,3.76,338.1
2024-07-03 16:00:00,7,1.11,3.09,3.28,19.7
2024-07-03 16:00:00,8,5.0,3.15,5.91,57.8
2024-07-03 16:00:00,9,9.33,2.31,9.61,76.1
2024-07-03 16:00:00,10,9.93,3.25,10.45,71.9
2024-07-03 16:00:00,11,7.31,4.52,8.59,58.3
2024-07-03 16:00:00,12,3.67,4.5,5.81,39.2
2024-07-03 16:00:00,13,-1.27,2.37,2.69,331.7
2024-07-03 16:00:00,14,-3.49,2.19,4.12,302.1
2024-07-03 16:00:00,15,-3.38,1.67,3.77,296.3
2024-07-03 16:00:00,16,-1.24,-0.39,1.3,252.4
2024-07-03 17:00:00,2,-4.27,7.46,8.59,330.2
2024-07-03 17:00:00,3,-5.09,5.82,7.73,318.8
2024-07-03 17:00:00,4,-4.76,5.65,7.39,319.9
2024-07-03 17:00:00,5,-3.33,5.83,6.71,330.3
2024-07-03 17:00:00,6,0.32,6.9,6.91,2.7
2024-07-03 17:00:00,7,4.07,7.18,8.25,29.5
2024-07-03 17:00:00,8,6.51,7.13,9.66,42.4
2024-07-03 17:00:00,9,8.25,5.86,10.12,54.6
2024-07-03 17:00:00,10,8.28,5.72,10.06,55.4
2024-07-03 17:00:00,11,7.93,6.76,10.42,49.5
2024-07-03 17:00:00,12,3.77,8.85,9.62,23.0
2024-07-03 17:00:00,13,-2.11,8.18,8.45,345.5
2024-07-03 17:00:00,14,-4.61,3.89,6.03,310.1
2024-07-03 17:00:00,15,-3.77,-0.41,3.8,263.8
2024-07-03 17:00:00,16,-1.11,-2.08,2.36,208.2
2024-07-03 18:00:00,2,-2.37,9.31,9.61,345.7
2024-07-03 18:00:00,3,-3.35,6.72,7.51,333.5
2024-07-03 18:00:00,4,-3.23,6.56,7.31,333.8
2024-07-03 18:00:00,5,0.1,8.43,8.43,0.7
2024-07-03 18:00:00,6,3.24,8.37,8.97,21.2
2024-07-03 18:00:00,7,4.84,6.97,8.49,34.8
2024-07-03 18:00:00,8,5.45,6.23,8.28,41.1
2024-07-03 18:00:00,9,5.67,6.09,8.32,42.9
2024-07-03 18:00:00,10,4.83,7.31,8.77,33.5
2024-07-03 18:00:00,11,1.17,10.09,10.16,6.6
2024-07-03 18:00:00,12,-1.83,11.55,11.7,351.0
2024-07-03 18:00:00,13,-2.11,8.71,8.97,346.4
2024-07-03 18:00:00,14,0.3,3.13,3.15,5.5
2024-07-03 18:00:00,15,1.69,-1.39,2.19,129.6
2024-07-03 18:00:00,16,1.38,-2.14,2.55,147.2
2024-07-03 19:00:00,2,2.57,8.26,8.65,17.3
2024-07-03 19:00:00,3,-0.24,6.79,6.8,358.0
2024-07-03 19:00:00,4,-1.84,6.37,6.63,343.9
2024-07-03 19:00:00,5,-0.51,6.23,6.25,355.3
2024-07-03 19:00:00,6,1.34,5.02,5.2,14.9
2024-07-03 19:00:00,7,2.11,3.93,4.47,28.2
2024-07-03 19:00:00,8,2.39,3.57,4.3,33.7
2024-07-03 19:00:00,9,2.54,3.55,4.36,35.6
2024-07-03 19:00:00,10,1.66,5.0,5.27,18.4
2024-07-03 19:00:00,11,-1.12,6.87,6.96,350.7
2024-07-03 19:00:00,12,-2.98,7.92,8.46,339.4
2024-07-03 19:00:00,13,-2.62,5.42,6.02,334.2
2024-07-03 19:00:00,14,1.25,1.88,2.26,33.7
2024-07-03 19:00:00,15,2.98,0.07,2.98,88.6
2024-07-03 19:00:00,16,2.01,-1.41,2.46,125.1
2024-07-03 20:00:00,2,3.64,6.91,7.81,27.8
2024-07-03 20:00:00,3,-0.67,3.69,3.75,349.7
2024-07-03 20:00:00,4,-1.21,3.3,3.52,339.8
2024-07-03 20:00:00,5,0.35,2.97,2.99,6.7
2024-07-03 20:00:00,6,0.55,2.34,2.4,13.3
2024-07-03 20:00:00,7,1.02,1.74,2.02,30.4
2024-07-03 20:00:00,8,1.22,1.59,2.0,37.6
2024-07-03 20:00:00,9,0.92,1.93,2.14,25.4
2024-07-03 20:00:00,10,0.33,3.73,3.75,5.1
2024-07-03 20:00:00,11,-0.63,4.85,4.89,352.6
2024-07-03 20:00:00,12,-0.41,5.02,5.04,355.4
2024-07-03 20:00:00,13,1.71,4.13,4.47,22.5
2024-07-03 20:00:00,14,4.25,4.18,5.96,45.5
2024-07-03 20:00:00,15,1.86,2.75,3.32,34.1
2024-07-03 20:00:00,16,-0.69,1.24,1.42,330.8
2024-07-03 21:00:00,2,1.81,4.27,4.64,23.0
2024-07-03 21:00:00,3,-0.93,2.27,2.45,337.8
2024-07-03 21:00:00,4,0.09,2.35,2.36,2.3
2024-07-03 21:00:00,5,0.07,1.51,1.51,2.8
2024-07-03 21:00:00,6,-0.22,0.97,1.0,347.3
2024-07-03 21:00:00,7,-0.31,0.75,0.81,337.8
2024-07-03 21:00:00,8,0.05,0.24,0.25,12.5
2024-07-03 21:00:00,9,0.56,0.45,0.72,51.0
2024-07-03 21:00:00,10,0.2,1.81,1.82,6.3
2024-07-03 21:00:00,11,0.46,2.91,2.94,9.0
2024-07-03 21:00:00,12,1.14,3.12,3.32,20.1
2024-07-03 21:00:00,13,4.06,3.48,5.35,49.4
2024-07-03 21:00:00,14,7.21,4.03,8.26,60.8
2024-07-03 21:00:00,15,3.74,4.16,5.59,42.0
2024-07-03 21:00:00,16,-1.57,4.25,4.53,339.7
2024-07-03 22:00:00,2,2.47,4.15,4.82,30.7
2024-07-03 22:00:00,3,-0.03,2.33,2.33,359.3
2024-07-03 22:00:00,4,-0.31,1.85,1.88,350.6
2024-07-03 22:00:00,5,-0.25,0.99,1.02,346.1
2024-07-03 22:00:00,6,-0.51,0.68,0.85,323.0
2024-07-03 22:00:00,7,-0.71,0.18,0.73,284.3
2024-07-03 22:00:00,8,-0.22,0.21,0.31,314.1
2024-07-03 22:00:00,9,0.29,0.64,0.7,24.6
2024-07-03 22:00:00,10,0.35,2.02,2.05,9.9
2024-07-03 22:00:00,11,1.11,3.05,3.24,20.0
2024-07-03 22:00:00,12,2.61,2.59,3.68,45.1
2024-07-03 22:00:00,13,5.59,1.08,5.69,79.1
2024-07-03 22:00:00,14,7.35,0.75,7.39,84.2
2024-07-03 22:00:00,15,3.24,3.08,4.47,46.5
2024-07-03 22:00:00,16,-0.61,6.72,6.75,354.8
2024-07-03 23:00:00,2,-1.43,1.1,1.8,307.6
2024-07-03 23:00:00,3,-1.34,0.57,1.45,292.9
2024-07-03 23:00:00,4,-1.58,0.02,1.58,270.7
2024-07-03 23:00:00,5,-1.09,-0.38,1.15,250.7
2024-07-03 23:00:00,6,-0.31,-0.29,0.42,227.5
2024-07-03 23:00:00,7,-0.07,0.11,0.13,328.0
2024-07-03 23:00:00,8,0.88,1.16,1.46,37.2
2024-07-03 23:00:00,9,3.27,0.97,3.41,73.4
2024-07-03 23:00:00,10,5.14,-0.93,5.22,100.3
2024-07-03 23:00:00,11,7.49,-2.7,7.96,109.8
2024-07-03 23:00:00,12,8.89,-3.09,9.42,109.2
2024-07-03 23:00:00,13,6.49,-1.44,6.65,102.5
2024-07-03 23:00:00,14,1.49,0.34,1.53,77.1
2024-07-03 23:00:00,15,-0.67,5.3,5.34,352.8
2024-07-03 23:00:00,16,1.08,7.77,7.84,7.9
2024-07-04 00:00:00,2,-0.56,0.41,0.7,306.4
2024-07-04 00:00:00,3,-1.49,0.38,1.53,284.3
2024-07-04 00:00:00,4,-1.26,0.35,1.31,285.4
2024-07-04 00:00:00,5,-0.99,0.26,1.02,284.8
2024-07-04 00:00:00,6,-0.65,-0.08,0.66,263.0
2024-07-04 00:00:00,7,0.4,0.37,0.55,47.0
2024-07-04 00:00:00,8,1.79,0.58,1.88,72.1
2024-07-04 00:00:00,9,5.15,-3.4,6.17,123.4
2024-07-04 00:00:00,10,6.51,-5.93,8.81,132.4
2024-07-04 00:00:00,11,6.66,-6.57,9.35,134.6
2024-07-04 00:00:00,12,4.23,-6.41,7.68,146.6
2024-07-04 00:00:00,13,-0.35,-2.83,2.85,187.1
2024-07-04 00:00:00,14,-2.09,1.94,2.85,312.9
2024-07-04 00:00:00,15,0.49,5.85,5.87,4.8
2024-07-04 00:00:00,16,2.3,6.15,6.57,20.5
2024-07-04 01:00:00,2,-0.13,1.73,1.73,355.8
2024-07-04 01:00:00,3,-0.91,1.95,2.16,334.9
2024-07-04 01:00:00,4,-0.81,1.95,2.11,337.6
2024-07-04 01:00:00,5,-0.36,2.12,2.15,350.4
2024-07-04 01:00:00,6,1.07,1.67,1.98,32.8
2024-07-04 01:00:00,7,2.71,-0.31,2.72,96.5
2024-07-04 01:00:00,8,3.66,-3.64,5.16,134.8
2024-07-04 01:00:00,9,5.93,-7.87,9.86,143.0
2024-07-04 01:00:00,10,6.73,-7.63,10.17,138.6
2024-07-04 01:00:00,11,3.2,-8.38,8.97,159.1
2024-07-04 01:00:00,12,-1.51,-7.51,7.66,191.4
2024-07-04 01:00:00,13,-3.61,-3.63,5.12,224.8
2024-07-04 01:00:00,14,-3.01,0.87,3.14,286.2
2024-07-04 01:00:00,15,-1.85,4.03,4.43,335.3
2024-07-04 01:00:00,16,-0.77,3.92,4.0,348.8
2024-07-04 02:00:00,2,-0.15,2.39,2.39,356.5
2024-07-04 02:00:00,3,-1.3,3.04,3.31,336.8
2024-07-04 02:00:00,4,-1.16,3.2,3.4,340.1
2024-07-04 02:00:00,5,-0.83,3.05,3.16,344.8
2024-07-04 02:00:00,6,-0.02,2.53,2.53,359.5
2024-07-04 02:00:00,7,1.37,-0.88,1.63,122.7
2024-07-04 02:00:00,8,1.87,-4.61,4.97,157.9
2024-07-04 02:00:00,9,3.61,-7.68,8.49,154.8
2024-07-04 02:00:00,10,5.41,-8.07,9.72,146.2
2024-07-04 02:00:00,11,2.42,-8.64,8.97,164.4
2024-07-04 02:00:00,12,-0.67,-6.46,6.49,186.0
2024-07-04 02:00:00,13,-0.57,-3.49,3.53,189.3
2024-07-04 02:00:00,14,1.26,-0.44,1.33,109.2
2024-07-04 02:00:00,15,0.6,3.25,3.3,10.5
2024-07-04 02:00:00,16,0.04,3.09,3.09,0.7
2024-07-04 03:00:00,2,-0.42,2.55,2.59,350.7
2024-07-04 03:00:00,3,-1.57,3.04,3.42,332.6
2024-07-04 03:00:00,4,-1.41,3.31,3.6,336.9
2024-07-04 03:00:00,5,-0.57,3.04,3.09,349.3
2024-07-04 03:00:00,6,0.12,0.13,0.18,42.0
2024-07-04 03:00:00,7,0.83,-3.77,3.86,167.6
2024-07-04 03:00:00,8,2.11,-6.25,6.59,161.4
2024-07-04 03:00:00,9,3.98,-7.51,8.5,152.1
2024-07-04 03:00:00,10,3.31,-7.11,7.84,155.1
2024-07-04 03:00:00,11,0.1,-6.1,6.1,179.1
2024-07-04 03:00:00,12,-0.25,-2.89,2.9,185.0
2024-07-04 03:00:00,13,2.05,-1.19,2.37,120.0
2024-07-04 03:00:00,14,2.73,0.53,2.78,79.1
2024-07-04 03:00:00,15,2.01,3.41,3.96,30.5
2024-07-04 03:00:00,16,0.92,1.33,1.61,34.7
2024-07-04 04:00:00,2,-0.79,2.23,2.37,340.4
2024-07-04 04:00:00,3,-0.14,2.75,2.76,357.1
2024-07-04 04:00:00,4,0.2,3.17,3.17,3.6
2024-07-04 04:00:00,5,0.03,1.61,1.61,0.9
2024-07-04 04:00:00,6,0.41,-1.23,1.29,161.4
2024-07-04 04:00:00,7,1.15,-3.73,3.9,162.8
2024-07-04 04:00:00,8,2.31,-5.86,6.3,158.5
2024-07-04 04:00:00,9,1.83,-7.33,7.55,166.0
2024-07-04 04:00:00,10,1.33,-5.79,5.94,167.0
2024-07-04 04:00:00,11,1.3,-3.81,4.02,161.1
2024-07-04 04:00:00,12,-0.56,-3.49,3.53,189.1
2024-07-04 04:00:00,13,-0.58,-0.81,1.0,215.5
2024-07-04 04:00:00,14,-0.63,1.53,1.66,337.8
2024-07-04 04:00:00,15,0.31,0.72,0.79,23.5
2024-07-04 04:00:00,16,3.35,0.94,3.48,74.3
2024-07-04 05:00:00,2,-0.6,0.12,0.61,281.3
2024-07-04 05:00:00,3,0.41,0.63,0.75,33.4
2024-07-04 05:00:00,4,0.11,0.7,0.71,9.2
2024-07-04 05:00:00,5,-0.22,-0.59,0.63,200.6
2024-07-04 05:00:00,6,0.15,-2.89,2.89,177.0
2024-07-04 05:00:00,7,1.07,-4.96,5.07,167.9
2024-07-04 05:00:00,8,2.05,-5.99,6.33,161.1
2024-07-04 05:00:00,9,2.88,-6.03,6.69,154.5
2024-07-04 05:00:00,10,1.1,-4.42,4.55,166.0
2024-07-04 05:00:00,11,-1.47,-0.95,1.75,237.3
2024-07-04 05:00:00,12,-2.65,1.27,2.94,295.7
2024-07-04 05:00:00,13,-1.29,2.07,2.44,328.0
2024-07-04 05:00:00,14,1.71,3.26,3.68,27.6
2024-07-04 05:00:00,15,4.26,4.49,6.19,43.5
2024-07-04 05:00:00,16,4.25,5.03,6.58,40.2
2024-07-04 06:00:00,2,-0.11,-1.11,1.12,185.5
2024-07-04 06:00:00,3,-0.13,-0.45,0.47,196.6
2024-07-04 06:00:00,4,-1.27,-1.2,1.74,226.5
2024-07-04 06:00:00,5,-0.81,-2.62,2.74,197.1
2024-07-04 06:00:00,6,0.7,-4.37,4.42,170.9
2024-07-04 06:00:00,7,1.77,-5.86,6.12,163.2
2024-07-04 06:00:00,8,2.25,-6.88,7.24,161.9
2024-07-04 06:00:00,9,0.21,-4.75,4.76,177.4
2024-07-04 06:00:00,10,-1.53,0.07,1.53,272.5
2024-07-04 06:00:00,11,-1.6,2.05,2.6,322.1
2024-07-04 06:00:00,12,-0.78,0.72,1.06,312.7
2024-07-04 06:00:00,13,2.1,2.41,3.19,41.1
2024-07-04 06:00:00,14,2.51,3.04,3.94,39.5
2024-07-04 06:00:00,15,1.69,3.49,3.88,25.8
2024-07-04 06:00:00,16,2.09,5.09,5.51,22.3
2024-07-04 07:00:00,2,-0.17,-2.62,2.63,183.8
2024-07-04 07:00:00,3,0.62,-1.64,1.75,159.3
2024-07-04 07:00:00,4,0.43,-1.41,1.47,162.9
2024-07-04 07:00:00,5,-0.14,-1.69,1.7,184.7
2024-07-04 07:00:00,6,0.39,-2.81,2.83,172.0
2024-07-04 07:00:00,7,1.39,-5.47,5.64,165.7
2024-07-04 07:00:00,8,1.48,-7.42,7.57,168.7
2024-07-04 07:00:00,9,-1.05,-4.67,4.79,192.7
2024-07-04 07:00:00,10,-1.32,0.35,1.37,285.0
2024-07-04 07:00:00,11,-1.32,1.02,1.67,307.7
2024-07-04 07:00:00,12,-0.33,1.57,1.61,348.0
2024-07-04 07:00:00,13,1.44,2.67,3.03,28.4
2024-07-04 07:00:00,14,0.19,2.18,2.19,5.1
2024-07-04 07:00:00,15,0.37,4.25,4.27,5.0
2024-07-04 07:00:00,16,1.19,4.79,4.94,13.9
2024-07-04 08:00:00,2,0.45,-3.61,3.63,172.9
2024-07-04 08:00:00,3,0.65,-1.97,2.07,161.6
2024-07-04 08:00:00,4,1.43,-1.45,2.04,135.3
2024-07-04 08:00:00,5,0.99,-1.68,1.95,149.4
2024-07-04 08:00:00,6,0.95,-1.36,1.66,145.2
2024-07-04 08:00:00,7,0.77,-3.46,3.54,167.5
2024-07-04 08:00:00,8,0.98,-5.41,5.5,169.7
2024-07-04 08:00:00,9,-1.85,-4.02,4.42,204.7
2024-07-04 08:00:00,10,-1.37,-0.37,1.42,254.8
2024-07-04 08:00:00,11,-0.9,1.07,1.4,320.0
2024-07-04 08:00:00,12,-0.2,1.53,1.54,352.5
2024-07-04 08:00:00,13,0.05,1.56,1.56,1.7
2024-07-04 08:00:00,14,-0.47,1.38,1.46,341.1
2024-07-04 08:00:00,15,-0.44,3.49,3.52,352.8
2024-07-04 08:00:00,16,0.27,2.93,2.94,5.3
2024-07-04 09:00:00,2,0.51,-5.03,5.06,174.2
2024-07-04 09:00:00,3,0.91,-1.77,1.99,152.7
2024-07-04 09:00:00,4,1.4,-0.97,1.7,124.6
2024-07-04 09:00:00,5,2.33,-0.81,2.47,109.1
2024-07-04 09:00:00,6,2.1,-0.53,2.17,104.1
2024-07-04 09:00:00,7,1.55,-0.51,1.63,108.4
2024-07-04 09:00:00,8,0.97,-2.53,2.71,158.9
2024-07-04 09:00:00,9,-0.85,-2.61,2.74,198.1
2024-07-04 09:00:00,10,-1.36,0.74,1.55,298.6
2024-07-04 09:00:00,11,0.11,1.33,1.33,4.6
2024-07-04 09:00:00,12,-0.43,-0.75,0.87,209.5
2024-07-04 09:00:00,13,-0.27,-0.24,0.36,228.7
2024-07-04 09:00:00,14,-0.87,-0.01,0.87,269.1
2024-07-04 09:00:00,15,-1.23,1.67,2.08,323.6
2024-07-04 09:00:00,16,0.32,2.23,2.25,8.2
2024-07-04 10:00:00,2,0.05,-3.43,3.43,179.2
2024-07-04 10:00:00,3,0.88,-1.17,1.47,143.1
